C4H5O(251)         2   345.955     5.468     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 526.382K Pc=  47.959bar Vc= 256.500cm3/mol Tb= 343.740K	(CsH3R, CdHR2, CdHR2, Aldehyde_Ccentered, Aldehyde_Ocentered)
C4H5O(252)         2   345.955     5.468     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 526.382K Pc=  47.959bar Vc= 256.500cm3/mol Tb= 343.740K	(CsH3R, CdHR2, CdHR2, Aldehyde_Ccentered, Aldehyde_Ocentered)
C4H7O(253)         2   294.279     5.742     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 545.024K Pc=  48.494bar Vc= 259.500cm3/mol Tb= 379.780K	(CsH2R2, CdHR2, CsH2R2, CdH2R, Alcohol)
tBuOH(254)         2   318.350     5.835     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 552.427K Pc=  44.983bar Vc= 267.500cm3/mol Tb= 379.870K	(CsR4, CsH3R, CsH3R, CsH3R, Alcohol)
C4H9O(255)         2   314.887     5.764     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 552.427K Pc=  46.977bar Vc= 267.500cm3/mol Tb= 379.870K	(CsR4, CsH3R, CsH3R, CsH3R, Alcohol)
C4H9O(256)         2   314.887     5.764     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 552.427K Pc=  46.977bar Vc= 267.500cm3/mol Tb= 379.870K	(CsR4, CsH3R, CsH3R, CsH3R, Alcohol)
C4H7(257)          2   329.860     5.292     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 455.748K Pc=  43.112bar Vc= 241.500cm3/mol Tb= 287.480K	(CsH3R, CsH3R, CdR3, CdH2R)
tC4H9(258)         2   326.478     5.394     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 455.870K Pc=  40.986bar Vc= 253.500cm3/mol Tb= 290.480K	(CsHR3, CsH3R, CsH3R, CsH3R)
iC4H9(259)         2   326.478     5.394     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 455.870K Pc=  40.986bar Vc= 253.500cm3/mol Tb= 290.480K	(CsHR3, CsH3R, CsH3R, CsH3R)
C4H10(260)         2   329.012     5.459     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 455.870K Pc=  39.357bar Vc= 253.500cm3/mol Tb= 290.480K	(CsHR3, CsH3R, CsH3R, CsH3R)
sSPC(261)          2   244.446     6.480     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 661.532K Pc=  51.981bar Vc= 303.500cm3/mol Tb= 496.820K	(CsHR3, CsHR3, CsH3R, CsH3R, Ether, Alcohol, Alcohol)
sSPC(262)          2   298.945     5.896     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 571.246K Pc=  47.892bar Vc= 271.500cm3/mol Tb= 401.760K	(CsHR3, CsH3R, CdHR2, CdH2R, Ether, Alcohol)
sSPC(263)          2   298.851     5.941     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 580.242K Pc=  48.025bar Vc= 276.500cm3/mol Tb= 409.680K	(CsH2R2, CsH3R, CdHR2, CdHR2, Ether, Alcohol)
sSPC(264)          2   296.864     6.199     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 636.259K Pc=  49.315bar Vc= 296.500cm3/mol Tb= 458.950K	(Ether, Alcohol, CsH3R, Ketone_Ccentered, CsHR3, CsH3R, Ketone_Ocentered)
sSPC(265)          2   237.047     6.532     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 658.879K Pc=  51.387bar Vc= 309.500cm3/mol Tb= 497.260K	(CsHR3, CsH2R2, CsH2R2, CsH3R, Alcohol, Ether, Alcohol)
sSPC(266)          2   237.047     6.532     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 658.879K Pc=  51.387bar Vc= 309.500cm3/mol Tb= 497.260K	(CsH2R2, CsH2R2, CsH3R, CsHR3, Ether, Alcohol, Alcohol)
sSPC(267)          2   291.963     6.319     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 632.957K Pc=  46.657bar Vc= 302.500cm3/mol Tb= 459.390K	(CsH2R2, CsH2R2, CsH3R, Ketone_Ccentered, Ether, Alcohol, Ketone_Ocentered)
sSPC(268)          2   294.639     6.048     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 610.836K Pc=  49.944bar Vc= 284.500cm3/mol Tb= 436.970K	(CsH2R2, CsH2R2, CsH3R, Ketone_Ccentered, Alcohol, Ketone_Ocentered)
sSPC(269)          2   287.433     5.853     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 611.340K Pc=  56.026bar Vc= 246.500cm3/mol Tb= 436.510K	(CsH2R2, CsH3R, Ketone_Ccentered, Ether, Ketone_Ocentered, Alcohol)
sSPC(270)          2   321.952     4.887     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 472.368K Pc=  58.899bar Vc= 144.500cm3/mol Tb= 298.330K	(CsH3R, Ketone_Ccentered, Ketone_Ocentered, Acid_Ocentered1)
sSPC(271)          2   273.360     5.040     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 557.378K Pc=  77.900bar Vc= 145.500cm3/mol Tb= 385.540K	(Ether, Alcohol, Aldehyde_Ocentered, Aldehyde_Ccentered)
sSPC(272)          2   277.317     5.119     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 557.378K Pc=  73.680bar Vc= 145.500cm3/mol Tb= 385.540K	(Aldehyde_Ocentered, Aldehyde_Ccentered, Alcohol, Ether)
sSPC(273)          2   278.022     4.860     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 534.365K Pc=  80.292bar Vc= 127.500cm3/mol Tb= 363.120K	(Aldehyde_Ccentered, Alcohol, Aldehyde_Ocentered)
sSPC(274)          2   291.453     5.929     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 611.340K Pc=  53.435bar Vc= 246.500cm3/mol Tb= 436.510K	(CsH2R2, Ketone_Ccentered, CsH3R, Ketone_Ocentered, Alcohol, Ether)
sSPC(275)          2   293.712     5.662     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 589.060K Pc=  57.479bar Vc= 228.500cm3/mol Tb= 414.090K	(CsH2R2, CsH3R, Ketone_Ccentered, Alcohol, Ketone_Ocentered)
tSPC(276)          2   297.725     5.908     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 570.991K Pc=  47.694bar Vc= 278.500cm3/mol Tb= 402.080K	(CsH2R2, CdR3, CdH2R, CsH3R, Ether, Alcohol)
tSPC(277)          2   232.479     6.604     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 680.510K Pc=  53.047bar Vc= 315.500cm3/mol Tb= 516.680K	(Ether, Alcohol, Ether, Alcohol, CdH2R, CdR3, CsH2R2, CsH2R2)
tSPC(278)          2   238.257     6.597     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 691.770K Pc=  53.828bar Vc= 314.500cm3/mol Tb= 524.160K	(CsH2R2, CdR3, CdHR2, CsH3R, Ether, Ether, Alcohol, Alcohol)
tSPC(279)          2   293.213     6.111     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 626.387K Pc=  50.586bar Vc= 295.500cm3/mol Tb= 450.740K	(Ether, Alcohol, Aldehyde_Ocentered, CdH2R, CdR3, Aldehyde_Ccentered, CsH2R2)
tSPC(280)          2   251.686     6.432     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 661.703K Pc=  52.207bar Vc= 304.500cm3/mol Tb= 494.470K	(CsR4, CsH2R2, CsH3R, CsH3R, Alcohol, Ether, Alcohol)
tSPC(281)          2   251.686     6.432     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 661.703K Pc=  52.207bar Vc= 304.500cm3/mol Tb= 494.470K	(CsR4, CsH2R2, CsH3R, CsH3R, Ether, Alcohol, Alcohol)
tSPC(282)          2   295.848     5.842     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 604.265K Pc=  54.305bar Vc= 277.500cm3/mol Tb= 428.320K	(Alcohol, Aldehyde_Ocentered, CdH2R, CdR3, Aldehyde_Ccentered, CsH2R2)
tSPC(283)          2   329.095     5.099     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 489.603K Pc=  54.225bar Vc= 201.500cm3/mol Tb= 313.380K	(CdH2R, Aldehyde_Ccentered, CdHR2, Aldehyde_Ocentered)
tSPC(284)          2   288.588     5.645     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 604.797K Pc=  61.226bar Vc= 239.500cm3/mol Tb= 427.860K	(CdR3, CdH2R, Aldehyde_Ccentered, Ether, Aldehyde_Ocentered, Alcohol)
C3H2O(285)         2   295.837     4.407     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 421.004K Pc=  70.262bar Vc= 181.500cm3/mol Tb= 257.980K	(CdH2R, CddR2, CddR2, Od)
tSPC(286)          2   336.619     5.192     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 496.584K Pc=  51.832bar Vc= 181.500cm3/mol Tb= 317.890K	(CdHR2, CdH2R, Ketone_Ccentered, Acid_Ocentered1, Ketone_Ocentered)
C8H14(287)         2   370.794     6.626     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 552.671K Pc=  27.936bar Vc= 447.500cm3/mol Tb= 375.560K	(CdH2R, CdR3, CsH2R2, CsH3R, CdH2R, CdR3, CsH2R2, CsH3R)
tSPC(288)          2   287.433     5.853     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 611.340K Pc=  56.026bar Vc= 246.500cm3/mol Tb= 436.510K	(CsH2R2, Ketone_Ccentered, CsH3R, Ether, Alcohol, Ketone_Ocentered)
S(289)             2   301.353     5.979     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 570.991K Pc=  45.654bar Vc= 278.500cm3/mol Tb= 402.080K	(CsH2R2, CsH3R, CdR3, CdH2R, Ether, Alcohol)
C4H7O(290)         2   301.855     5.716     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 548.150K Pc=  48.834bar Vc= 260.500cm3/mol Tb= 379.660K	(CsH2R2, CsH3R, CdR3, CdH2R, Alcohol)
tSPC(291)          2   307.612     5.651     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 560.784K Pc=  51.832bar Vc= 259.500cm3/mol Tb= 387.140K	(CsH3R, CdR3, CsH3R, CdHR2, Alcohol)
C4H6O(292)         2   367.756     5.321     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 531.590K Pc=  50.875bar Vc= 216.500cm3/mol Tb= 337.690K	(Ether_ring, CsringH2R2, CdringR3, CdringHR2, CsH3R)
C5H10(293)         2   340.579     5.705     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 479.889K Pc=  36.686bar Vc= 297.500cm3/mol Tb= 310.360K	(CsH3R, CdR3, CsH2R2, CsH3R, CdH2R)
C5H9J(294)         2   337.912     5.640     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 479.889K Pc=  38.151bar Vc= 297.500cm3/mol Tb= 310.360K	(CdH2R, CdR3, CsH3R, CsH2R2, CsH3R)
C5H9J(295)         2   337.912     5.640     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 479.889K Pc=  38.151bar Vc= 297.500cm3/mol Tb= 310.360K	(CsH2R2, CsH3R, CdR3, CdH2R, CsH3R)
C5H9J(296)         2   349.664     5.662     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 493.477K Pc=  38.627bar Vc= 296.500cm3/mol Tb= 317.840K	(CsH3R, CsH3R, CdR3, CdHR2, CsH3R)
C5H9J(297)         2   337.912     5.640     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 479.889K Pc=  38.151bar Vc= 297.500cm3/mol Tb= 310.360K	(CdH2R, CdR3, CsH3R, CsH2R2, CsH3R)
C5H11(298)         2   334.296     5.744     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 479.979K Pc=  36.377bar Vc= 309.500cm3/mol Tb= 313.360K	(CsHR3, CsH3R, CsH3R, CsH2R2, CsH3R)
C5H11(299)         2   334.296     5.744     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 479.979K Pc=  36.377bar Vc= 309.500cm3/mol Tb= 313.360K	(CsH3R, CsHR3, CsH3R, CsH2R2, CsH3R)
C5H8(300)          2   345.425     5.593     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 480.203K Pc=  38.627bar Vc= 278.500cm3/mol Tb= 307.040K	(CsH3R, CdR3, CdHR2, CdH2R, CdH2R)
SPC(301)           2   391.631     6.439     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 568.953K Pc=  30.830bar Vc= 433.500cm3/mol Tb= 379.160K	(CsH3R, CsR4, CsH2R2, CsH3R, CsH3R, CdH2R, CddR2, CdHR2)
SPC(302)           2   373.500     6.498     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 563.803K Pc=  30.457bar Vc= 438.500cm3/mol Tb= 381.950K	(CsH3R, CsHR3, CsH2R2, CsH3R, CsH2R2, CdH2R, CddR2, CdHR2)
C5H7J(303)         2   348.476     5.473     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 491.670K Pc=  42.607bar Vc= 276.500cm3/mol Tb= 313.750K	(CsH2R2, CsH3R, CdH2R, CddR2, CdHR2)
SPC(304)           2   397.759     6.324     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 569.874K Pc=  32.320bar Vc= 414.500cm3/mol Tb= 375.840K	(CsH3R, CsR4, CdHR2, CdH2R, CsH3R, CdH2R, CddR2, CdHR2)
SPC(305)           2   387.905     6.361     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 568.176K Pc=  32.100bar Vc= 420.500cm3/mol Tb= 378.510K	(CsH3R, CdR3, CsHR3, CsH3R, CdH2R, CdH2R, CddR2, CdHR2)
SPC(306)           2   389.399     6.406     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 577.321K Pc=  32.173bar Vc= 425.500cm3/mol Tb= 386.430K	(CsH2R2, CsH3R, CdR3, CdHR2, CdHR2, CsH3R, CdH2R, CddR2)
SPC(307)           2   379.336     6.380     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 564.441K Pc=  31.919bar Vc= 419.500cm3/mol Tb= 378.630K	(CsH2R2, CsH3R, CsHR3, CdHR2, CdHR2, CdH2R, CdH2R, CddR2)
SPC(308)           2   369.421     6.145     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 541.596K Pc=  33.960bar Vc= 382.500cm3/mol Tb= 359.070K	(CsH2R2, CsHR3, CsH3R, CsH3R, CdH2R, CddR2, CdHR2)
SPC(309)           2   387.270     6.091     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 546.944K Pc=  34.399bar Vc= 377.500cm3/mol Tb= 356.280K	(CsH3R, CsR4, CsH3R, CsH3R, CdH2R, CddR2, CdHR2)
C6H7J(310)         2   368.444     5.690     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 519.327K Pc=  40.007bar Vc= 314.500cm3/mol Tb= 333.190K	(CdR3, CdHR2, CsH3R, CdH2R, CdH2R, CddR2)
C6H7J(311)         2   360.202     5.707     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 515.507K Pc=  39.755bar Vc= 313.500cm3/mol Tb= 333.310K	(CdHR2, CsH2R2, CdH2R, CdH2R, CddR2, CdHR2)
C6H7J(312)         2   368.444     5.690     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 519.327K Pc=  40.007bar Vc= 314.500cm3/mol Tb= 333.190K	(CsH3R, CdR3, CdH2R, CdH2R, CddR2, CdHR2)
C6H7J(313)         2   372.150     5.725     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 529.246K Pc=  40.261bar Vc= 312.500cm3/mol Tb= 340.790K	(CsH3R, CdHR2, CdHR2, CdH2R, CddR2, CdHR2)
C8H15(314)         2   363.541     6.669     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 552.612K Pc=  27.730bar Vc= 459.500cm3/mol Tb= 378.560K	(CsH3R, CsHR3, CsH2R2, CsH2R2, CsH3R, CdR3, CsH3R, CdH2R)
SPC(315)           2   414.327     7.359     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 637.386K Pc=  23.982bar Vc= 583.500cm3/mol Tb= 444.360K	(CsH3R, CsR4, CsH2R2, CsH2R2, CsH3R, CdR3, CsH3R, CdH2R, CdH2R, CddR2, CdHR2)
SPC(316)           2   395.241     7.428     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 632.479K Pc=  23.726bar Vc= 588.500cm3/mol Tb= 447.150K	(CsH3R, CsHR3, CsH2R2, CsH2R2, CsH2R2, CdR3, CsH3R, CdH2R, CdH2R, CddR2, CdHR2)
C7H10(317)         2   369.823     6.016     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 529.032K Pc=  34.807bar Vc= 371.500cm3/mol Tb= 346.240K	(CsH2R2, CtR2, CtHR, CsH3R, CdR3, CsH2R2, CdH2R)
S(318)             1   292.533     5.231     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 339.041K Pc=  29.730bar Vc=  17.500cm3/mol Tb= 198.000K	null)
S(319)             2   464.020     6.557     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 687.137K Pc=  35.685bar Vc= 421.500cm3/mol Tb= 455.400K	(CdringHR2, CdringHR2, CdringHR2, CdringHR2, CdringHR2, CdringHR2, CdringHR2, CdringHR2, CsringHR3, CsringHR3)
C10H9(320)         2   460.130     6.495     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 698.487K Pc=  37.916bar Vc= 422.500cm3/mol Tb= 465.050K	(CsringHR3, CdringR3, CdringHR2, CdringHR2, CdringHR2, CsringH2R2, CdringHR2, CdringHR2, CdringHR2, CdringHR2)
C10H9(321)         2   460.130     6.495     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 698.487K Pc=  37.916bar Vc= 422.500cm3/mol Tb= 465.050K	(CsringHR3, CdringR3, CdringHR2, CdringHR2, CdringHR2, CdringHR2, CdringHR2, CdringHR2, CsringH2R2, CdringHR2)
C10H8(322)         2   465.421     6.485     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 711.470K Pc=  38.965bar Vc= 409.500cm3/mol Tb= 473.860K	(CdringHR2, CdringHR2, CdringHR2, CdringHR2, CdringHR2, CdringHR2, CdringHR2, CdringHR2, CdringR3, CdringR3)
C10H8(323)         1   286.531     5.007     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 339.041K Pc=  34.359bar Vc=  17.500cm3/mol Tb= 198.000K	null)
C4H9O(324)         2   298.173     5.836     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 548.341K Pc=  46.277bar Vc= 272.500cm3/mol Tb= 382.660K	(CsHR3, CsH3R, CsH2R2, CsH3R, Alcohol)
C4H8O(325)         2   305.337     5.787     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 548.150K Pc=  46.721bar Vc= 260.500cm3/mol Tb= 379.660K	(CsH2R2, CsH3R, CdR3, CdH2R, Alcohol)
C4H7O(326)         2   311.220     5.724     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 560.784K Pc=  49.524bar Vc= 259.500cm3/mol Tb= 387.140K	(CsH3R, CdR3, CdHR2, CsH3R, Alcohol)
C4H7O(327)         2   301.855     5.716     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 548.150K Pc=  48.834bar Vc= 260.500cm3/mol Tb= 379.660K	(CsH2R2, CdR3, CdH2R, CsH3R, Alcohol)
C4H7O(328)         2   338.815     5.544     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 516.347K Pc=  45.164bar Vc= 270.500cm3/mol Tb= 339.140K	(CsH3R, CsH3R, CsHR3, Aldehyde_Ccentered, Aldehyde_Ocentered)
C4H7O(329)         2   338.815     5.544     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 516.347K Pc=  45.164bar Vc= 270.500cm3/mol Tb= 339.140K	(CsHR3, CsH3R, CsH3R, Aldehyde_Ccentered, Aldehyde_Ocentered)
C3H4O(330)         2   310.271     5.216     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 536.616K Pc=  61.035bar Vc= 183.500cm3/mol Tb= 360.170K	(CdHR2, CdH2R, CddR2, Alcohol)
C4H6O(331)         2   306.769     4.953     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 448.327K Pc=  53.592bar Vc= 257.500cm3/mol Tb= 284.950K	(CsH3R, CdR3, CddR2, Od, CsH3R)
C4H6O(332)         2   345.939     5.504     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 516.542K Pc=  45.592bar Vc= 258.500cm3/mol Tb= 336.140K	(CdH2R, CdR3, Aldehyde_Ccentered, Aldehyde_Ocentered, CsH3R)
C4H5O(333)         2   342.851     5.435     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 516.542K Pc=  47.628bar Vc= 258.500cm3/mol Tb= 336.140K	(CsH3R, CdR3, CdH2R, Aldehyde_Ccentered, Aldehyde_Ocentered)
C4H5O(334)         2   342.851     5.435     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 516.542K Pc=  47.628bar Vc= 258.500cm3/mol Tb= 336.140K	(CdR3, CdH2R, Aldehyde_Ccentered, CsH3R, Aldehyde_Ocentered)
C3H3O(335)         2   306.680     5.141     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 536.616K Pc=  64.205bar Vc= 183.500cm3/mol Tb= 360.170K	(CdHR2, CddR2, Alcohol, CdH2R)
C3H3O(336)         2   288.167     4.547     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 419.883K Pc=  64.723bar Vc= 200.500cm3/mol Tb= 262.190K	(CsH3R, CdHR2, CddR2, Od)
C3H5O(337)         2   291.328     5.369     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 522.271K Pc=  55.692bar Vc= 203.500cm3/mol Tb= 356.900K	(CsH2R2, CdH2R, CdHR2, Alcohol)
C3H5O(338)         2   300.783     5.377     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 535.055K Pc=  56.532bar Vc= 202.500cm3/mol Tb= 364.380K	(CsH3R, CdHR2, CdHR2, Alcohol)
C3H8O(339)         2   290.043     5.571     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 522.274K Pc=  50.015bar Vc= 222.500cm3/mol Tb= 360.220K	(CsH3R, CsH2R2, CsH2R2, Alcohol)
C4H7O(340)         2   303.408     5.750     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 557.541K Pc=  49.177bar Vc= 258.500cm3/mol Tb= 387.260K	(CsH2R2, CdHR2, CdHR2, CsH3R, Alcohol)
S(341)             2   236.272     6.373     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 633.808K Pc=  52.056bar Vc= 297.500cm3/mol Tb= 475.280K	(CsH2R2, CsH2R2, CsH2R2, CsH2R2, Alcohol, Alcohol)
S(342)             2   243.699     6.322     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 636.472K Pc=  52.663bar Vc= 291.500cm3/mol Tb= 474.840K	(CsH2R2, CsHR3, CsH2R2, CsH3R, Alcohol, Alcohol)
S(343)             2   243.699     6.322     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 636.472K Pc=  52.663bar Vc= 291.500cm3/mol Tb= 474.840K	(CsHR3, CsH3R, CsH2R2, CsH2R2, Alcohol, Alcohol)
S(344)             2   243.699     6.322     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 636.472K Pc=  52.663bar Vc= 291.500cm3/mol Tb= 474.840K	(CsHR3, CsH2R2, CsH3R, CsH2R2, Alcohol, Alcohol)
C4H6O(345)         2   312.067     5.690     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 557.764K Pc=  49.874bar Vc= 239.500cm3/mol Tb= 383.940K	(CdH2R, CdHR2, CdHR2, CdHR2, Alcohol)
C4H5O(346)         2   308.477     5.618     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 557.764K Pc=  52.207bar Vc= 239.500cm3/mol Tb= 383.940K	(CdH2R, CdHR2, CdHR2, CdHR2, Alcohol)
C4H5O(347)         2   308.477     5.618     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 557.764K Pc=  52.207bar Vc= 239.500cm3/mol Tb= 383.940K	(CdHR2, CdHR2, CdH2R, CdHR2, Alcohol)
C4H5O(348)         2   308.477     5.618     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 557.764K Pc=  52.207bar Vc= 239.500cm3/mol Tb= 383.940K	(CdH2R, CdHR2, CdHR2, CdHR2, Alcohol)
C4H4O(349)         2   323.027     5.375     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 559.913K Pc=  58.272bar Vc= 220.500cm3/mol Tb= 377.380K	(CtHR, CtR2, CdHR2, CdHR2, Alcohol)
C4H3O(350)         2   325.439     5.277     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 573.886K Pc=  63.796bar Vc= 219.500cm3/mol Tb= 386.320K	(CdHR2, CddR2, CddR2, Alcohol, CdH2R)
S(351)             2   312.330     5.984     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 623.438K Pc=  51.387bar Vc= 264.500cm3/mol Tb= 441.130K	(CsH3R, CdHR2, CdHR2, Ketone_Ccentered, Ketone_Ocentered, Ester_Ocentered1, Alcohol)
S(352)             2   312.330     5.984     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 623.438K Pc=  51.387bar Vc= 264.500cm3/mol Tb= 441.130K	(CsH3R, CdHR2, CdHR2, Ketone_Ccentered, Ketone_Ocentered, Ester_Ocentered1, Alcohol)
OCOOH(353)         2   273.360     5.040     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 557.378K Pc=  77.900bar Vc= 145.500cm3/mol Tb= 385.540K	(Alcohol, Ether, Aldehyde_Ccentered, Aldehyde_Ocentered)
S(354)             2   316.358     6.059     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 623.438K Pc=  49.108bar Vc= 264.500cm3/mol Tb= 441.130K	(CsH3R, CdHR2, CdHR2, Ketone_Ccentered, Ketone_Ocentered, Ester_Ocentered1, Alcohol)
S(355)             2   353.453     5.560     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 533.222K Pc=  45.964bar Vc= 236.500cm3/mol Tb= 348.250K	(CsH3R, CdHR2, CdHR2, Ketone_Ccentered, Ketone_Ocentered, Acid_Ocentered1)
C4H5O(356)         2   345.955     5.468     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 526.382K Pc=  47.959bar Vc= 256.500cm3/mol Tb= 343.740K	(CdHR2, CdHR2, CsH3R, Aldehyde_Ccentered, Aldehyde_Ocentered)
S(357)             2   294.460     6.098     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 626.650K Pc=  50.802bar Vc= 288.500cm3/mol Tb= 450.420K	(CdH2R, CdHR2, CsHR3, Aldehyde_Ccentered, Aldehyde_Ocentered, Ether, Alcohol)
S(358)             2   297.109     5.829     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 604.543K Pc=  54.546bar Vc= 270.500cm3/mol Tb= 428.000K	(CdH2R, CdHR2, CsHR3, Aldehyde_Ccentered, Aldehyde_Ocentered, Alcohol)
